account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
6394,3079,110,Salary,2016-04-08,473076,Active
6395,4418,70,Savings,2019-02-13,153085,Closed
6396,2800,14,Savings,2022-11-06,12463,Active
6397,3446,83,Savings,2023-04-23,307886,Active
6398,575,15,Savings,2018-12-23,158897,Active
6399,2676,77,Current,2019-05-18,203609,Active
6400,4200,115,Salary,2023-11-15,217394,Active
6401,3865,90,Salary,2018-11-08,430785,Active
6402,222,70,Savings,2022-07-12,195282,Active
6403,1326,11,Savings,2021-09-15,278710,Active
6404,702,20,Current,2023-01-24,168091,Dormant
6405,2259,109,Salary,2018-09-12,179616,Active
6406,1493,119,Savings,2020-06-30,234844,Dormant
6407,5152,39,Current,2022-06-28,401271,Active
6408,3067,46,Savings,2017-11-25,245909,Active
6409,2528,33,Salary,2023-06-04,430361,Closed
6410,2967,30,Salary,2023-04-13,231124,Active
6411,2140,16,Current,2023-01-14,406294,Dormant
6412,4476,113,Current,2020-05-06,125230,Active
6413,5846,98,Savings,2016-03-04,440744,Dormant
6414,5663,119,Savings,2020-04-07,355931,Active
6415,4963,48,Savings,2016-02-08,180955,Active
6416,3972,49,Current,2016-01-18,56881,Active
6417,2330,92,Salary,2019-07-09,266702,Active
6418,662,30,Savings,2016-12-14,417523,Active
6419,4149,28,Savings,2023-05-31,298821,Active
6420,3130,62,Savings,2017-12-18,82973,Active
6421,2661,42,Current,2019-10-30,272179,Active
6422,2729,75,Current,2023-12-12,75832,Active
6423,3079,67,Salary,2021-07-17,448064,Active
6424,213,37,Savings,2019-02-26,32180,Closed
6425,5930,4,Savings,2022-12-06,87544,Active
6426,2088,6,Current,2024-02-10,479766,Active
6427,3066,109,Savings,2021-09-04,464862,Active
6428,4835,28,Salary,2022-09-18,359878,Active
6429,1836,108,Savings,2016-02-21,415432,Active
6430,5616,92,Current,2016-09-05,309609,Active
6431,3762,102,Salary,2017-10-17,368980,Dormant
6432,5819,92,Savings,2016-01-11,215276,Active
6433,338,83,Current,2017-11-26,136794,Active
6434,4326,92,Current,2022-03-11,303588,Dormant
6435,2396,2,Salary,2023-07-13,387169,Active
6436,472,44,Current,2020-08-27,337138,Active
6437,5690,80,Current,2024-03-18,136907,Active
6438,2743,106,Savings,2016-05-01,47034,Active
6439,5976,80,Savings,2022-06-24,143096,Active
6440,5894,85,Savings,2017-06-14,484535,Active
6441,4274,5,Salary,2016-10-26,246765,Active
6442,5733,117,Savings,2017-04-19,26608,Dormant
6443,1512,72,Current,2019-08-24,350961,Active
6444,1860,91,Salary,2018-05-02,329081,Active
6445,905,69,Savings,2022-01-17,155317,Closed
6446,3731,107,Salary,2021-06-15,440876,Closed
6447,5964,83,Savings,2016-04-04,227182,Active
6448,5371,114,Salary,2020-05-01,495303,Active
6449,1634,118,Current,2017-04-21,200935,Active
6450,210,79,Savings,2019-03-11,419094,Active
6451,5007,54,Current,2023-06-29,441363,Active
6452,975,110,Savings,2021-02-24,50080,Active
6453,3033,25,Salary,2017-01-04,170361,Active
6454,4743,46,Salary,2019-08-31,197018,Active
6455,149,18,Current,2022-02-25,340613,Active
6456,4572,7,Savings,2024-02-03,279753,Dormant
6457,777,33,Current,2022-01-07,427537,Active
6458,4587,41,Current,2016-02-23,246962,Active
6459,3036,109,Savings,2020-04-24,379471,Dormant
6460,5724,13,Salary,2017-02-18,267699,Active
6461,3845,88,Current,2016-11-12,233381,Closed
6462,5767,117,Salary,2016-05-05,56887,Dormant
6463,2157,64,Current,2023-02-17,446887,Active
6464,4149,120,Savings,2023-07-24,142328,Closed
6465,5004,56,Salary,2023-02-17,179737,Active
6466,4559,46,Current,2021-02-25,187453,Active
6467,693,70,Current,2021-08-30,70420,Active
6468,5926,77,Salary,2016-10-25,155554,Dormant
6469,2223,103,Savings,2017-01-06,499631,Active
6470,5978,82,Salary,2018-04-13,248368,Closed
6471,3173,55,Savings,2017-09-05,92947,Dormant
6472,4867,26,Current,2022-09-30,89851,Active
6473,658,52,Current,2018-05-20,115949,Active
6474,4936,44,Salary,2023-08-05,306269,Active
6475,2729,7,Salary,2020-09-08,294286,Active
6476,209,18,Savings,2022-12-16,386748,Active
6477,5049,114,Current,2017-01-04,483440,Dormant
6478,4034,110,Salary,2018-05-04,180713,Dormant
6479,4696,67,Savings,2021-07-27,73079,Active
6480,1818,43,Savings,2023-05-30,456959,Closed
6481,1830,5,Current,2023-05-31,153056,Active
6482,1851,88,Current,2021-09-17,122880,Active
6483,3398,21,Savings,2020-01-19,300359,Active
6484,3485,6,Salary,2018-12-20,39422,Dormant
6485,4248,40,Salary,2021-01-03,190182,Active
6486,4525,103,Current,2021-09-21,38393,Active
6487,3743,63,Savings,2019-01-28,387804,Active
6488,616,17,Current,2022-12-15,181494,Active
6489,1401,64,Savings,2023-01-26,303708,Active
6490,3430,107,Current,2020-07-09,485958,Closed
6491,2741,57,Salary,2021-12-16,486908,Active
6492,4036,86,Savings,2022-09-19,344982,Active
6493,5158,57,Salary,2018-07-22,57338,Active
6494,2775,26,Salary,2016-03-16,313029,Active
6495,3753,66,Salary,2016-05-03,145327,Active
6496,3429,97,Savings,2024-01-02,466441,Active
6497,3582,109,Salary,2016-02-08,90378,Active
6498,1844,31,Current,2020-11-08,297896,Dormant
6499,1299,46,Current,2019-09-12,304784,Dormant
6500,3317,99,Savings,2016-09-27,195761,Active
6501,5010,81,Savings,2020-11-29,286432,Active
6502,2026,69,Current,2022-01-06,255481,Active
6503,585,4,Savings,2017-02-19,273619,Closed
6504,2287,68,Savings,2020-06-17,140937,Active
6505,3125,103,Salary,2020-06-07,62846,Active
6506,87,72,Salary,2018-03-31,309639,Active
6507,4421,87,Salary,2016-04-22,356305,Dormant
6508,4962,51,Savings,2022-09-26,189375,Active
6509,5915,65,Salary,2020-04-03,134806,Active
6510,4584,10,Salary,2021-11-18,378071,Active
6511,2595,110,Salary,2017-06-20,431751,Active
6512,5820,45,Current,2020-11-12,239042,Active
6513,801,45,Current,2022-08-15,230724,Active
6514,2208,50,Savings,2018-12-20,420027,Closed
6515,836,55,Current,2016-12-15,60456,Active
6516,3177,88,Current,2020-03-18,38471,Active
6517,358,12,Salary,2016-04-18,138792,Active
6518,2861,35,Salary,2016-05-13,81696,Dormant
6519,567,70,Current,2016-02-01,64073,Closed
6520,5454,57,Savings,2017-12-10,105149,Active
6521,4928,89,Savings,2016-10-03,212789,Active
6522,4487,28,Savings,2019-04-30,191384,Active
6523,5354,75,Current,2019-06-20,42733,Active
6524,2923,52,Current,2021-04-21,179918,Active
6525,4905,88,Savings,2016-04-28,175756,Active
6526,3907,3,Current,2023-09-06,463558,Active
6527,3830,120,Current,2022-06-01,468448,Dormant
6528,1755,110,Savings,2016-12-14,151532,Active
6529,4902,46,Salary,2018-08-18,358012,Dormant
6530,4601,119,Current,2021-03-06,414302,Dormant
6531,2765,98,Savings,2020-10-19,320250,Active
6532,3168,40,Current,2023-03-24,488862,Dormant
6533,1748,20,Savings,2021-12-01,99161,Closed
6534,5018,53,Savings,2021-12-02,129354,Active
6535,5327,27,Current,2023-07-01,365425,Active
6536,5459,57,Savings,2016-12-15,92426,Dormant
6537,461,113,Savings,2022-12-16,141033,Active
6538,869,51,Savings,2017-11-10,332243,Active
6539,4577,17,Current,2022-12-03,275058,Active
6540,3560,89,Savings,2022-08-26,282324,Active
6541,1570,11,Current,2024-02-06,178076,Active
6542,4971,118,Savings,2017-01-17,74514,Active
6543,2555,40,Current,2020-11-22,46282,Active
6544,5752,87,Current,2017-12-16,239664,Active
6545,5249,101,Current,2023-08-07,457570,Active
6546,2073,60,Savings,2016-12-12,100494,Closed
6547,4467,48,Savings,2016-05-01,113666,Active
6548,4660,75,Current,2018-06-12,373518,Active
6549,3500,15,Savings,2021-06-17,60082,Active
6550,2060,78,Salary,2023-07-17,16066,Dormant
6551,733,43,Savings,2018-11-07,133199,Active
6552,2411,14,Savings,2016-10-08,426214,Active
6553,4820,1,Current,2019-02-17,393175,Closed
6554,1876,68,Current,2019-06-27,398953,Dormant
6555,3080,5,Current,2022-06-21,121773,Active
6556,3075,20,Current,2023-03-07,203370,Active
6557,4503,113,Savings,2022-07-25,405340,Active
6558,444,76,Salary,2019-12-24,421191,Active
6559,2711,1,Current,2022-09-12,20309,Active
6560,2202,25,Current,2021-02-28,92038,Active
6561,5856,107,Savings,2017-04-10,180126,Dormant
6562,158,112,Savings,2016-03-05,54495,Active
6563,3063,7,Salary,2023-08-02,302017,Active
6564,4243,81,Savings,2022-03-14,4903,Active
6565,1418,29,Salary,2023-06-09,436282,Active
6566,713,102,Current,2022-04-06,163116,Closed
6567,1582,9,Salary,2020-05-18,281178,Active
6568,3681,70,Salary,2023-09-25,76100,Active
6569,4312,97,Current,2020-10-28,150868,Active
6570,2963,107,Current,2020-03-02,12834,Active
6571,1921,10,Salary,2023-02-02,183082,Dormant
6572,2264,8,Savings,2020-09-17,98137,Closed
6573,5583,100,Savings,2016-06-21,316733,Active
6574,854,112,Savings,2021-08-23,126799,Active
6575,5705,76,Salary,2021-06-04,475638,Active
6576,772,24,Current,2017-05-06,181024,Dormant
6577,2180,31,Savings,2023-08-09,315666,Active
6578,3476,106,Current,2020-09-04,149250,Active
6579,3827,38,Current,2022-07-17,122689,Active
6580,1646,29,Salary,2021-11-14,189640,Active
6581,5556,120,Current,2018-07-24,220326,Active
6582,426,93,Salary,2023-04-01,338098,Active
6583,2730,118,Savings,2018-02-17,381692,Active
6584,4555,5,Current,2020-12-22,88877,Dormant
6585,2041,25,Savings,2016-01-17,265946,Closed
6586,4750,49,Current,2019-03-13,471118,Active
6587,1529,110,Savings,2020-07-08,310689,Active
6588,2515,49,Current,2016-05-15,3155,Active
6589,2765,20,Savings,2018-06-19,202384,Active
6590,1495,38,Salary,2021-09-26,405020,Active
6591,1184,52,Savings,2019-03-13,412065,Active
6592,4684,14,Current,2023-04-19,495296,Active
6593,3690,95,Salary,2022-07-29,393785,Active
6594,660,103,Salary,2018-07-22,8346,Active
6595,5561,31,Salary,2016-07-22,308756,Active
6596,663,94,Current,2022-07-08,325233,Active
6597,4910,63,Savings,2023-04-04,148278,Active
6598,511,77,Salary,2019-12-07,214155,Active
6599,1558,114,Salary,2017-07-17,88337,Active
6600,4612,40,Salary,2018-11-26,12075,Active
6601,2314,49,Current,2020-03-05,59113,Active
6602,4839,29,Savings,2021-11-22,341375,Closed
6603,363,57,Salary,2019-10-31,323982,Active
6604,2154,93,Current,2019-05-15,368439,Active
6605,2371,57,Savings,2016-06-15,387683,Active
6606,689,18,Current,2022-07-27,65011,Closed
6607,4120,92,Current,2016-01-30,17279,Active
6608,2666,2,Current,2023-10-22,265781,Dormant
6609,330,71,Salary,2022-01-15,19468,Closed
6610,1050,64,Salary,2018-06-27,414787,Active
6611,4740,22,Current,2023-10-06,43170,Active
6612,1313,69,Current,2024-03-09,89316,Active
6613,2873,3,Savings,2020-09-27,472173,Active
6614,4265,100,Savings,2018-05-06,18752,Dormant
6615,69,102,Current,2023-05-02,202404,Active
6616,2954,77,Salary,2022-09-25,245511,Active
6617,5570,105,Current,2022-07-25,301521,Dormant
6618,3293,17,Salary,2018-07-17,238203,Active
6619,2649,19,Savings,2019-04-19,432289,Active
6620,197,46,Salary,2016-11-29,474699,Active
6621,2350,59,Salary,2020-11-28,411963,Active
6622,4346,115,Salary,2018-05-04,207236,Active
6623,5647,18,Salary,2022-04-20,98967,Active
6624,5304,15,Salary,2019-09-20,246454,Active
6625,2238,75,Current,2017-01-08,335869,Active
6626,4691,57,Current,2024-03-01,326734,Active
6627,5980,62,Salary,2021-08-26,201840,Active
6628,1973,40,Savings,2023-03-30,471938,Active
6629,1040,113,Current,2021-05-22,88098,Active
6630,1498,56,Savings,2020-10-05,379105,Active
6631,409,118,Current,2023-12-09,119360,Active
6632,4506,15,Salary,2019-09-05,102366,Active
6633,5952,14,Current,2021-09-10,221145,Active
6634,1173,102,Current,2023-08-28,19369,Active
6635,1355,113,Savings,2023-08-10,68480,Active
6636,5608,30,Current,2019-04-24,199623,Active
6637,439,73,Current,2018-06-26,279540,Active
6638,1759,75,Savings,2020-03-14,146932,Active
6639,2098,112,Salary,2016-06-16,287742,Closed
6640,4816,50,Savings,2020-10-02,121337,Active
6641,1819,12,Salary,2019-12-17,486576,Active
6642,2738,117,Salary,2023-12-25,161866,Active
6643,982,37,Savings,2020-10-23,377127,Active
6644,3986,48,Current,2018-07-04,192282,Active
6645,2220,81,Current,2019-10-31,159896,Active
6646,3589,35,Salary,2021-09-25,256499,Active
6647,621,5,Savings,2017-07-18,351993,Closed
6648,1627,65,Current,2021-11-07,263270,Active
6649,1276,112,Current,2018-07-25,451344,Active
6650,251,110,Salary,2017-08-24,220300,Active
6651,3803,3,Savings,2022-10-10,368742,Active
6652,4749,57,Current,2023-05-07,405070,Active
6653,441,30,Current,2022-08-07,223443,Dormant
6654,1401,16,Current,2019-11-12,309716,Active
6655,3865,30,Current,2016-03-31,450603,Active
6656,4603,52,Salary,2019-09-14,81100,Active
6657,1402,25,Current,2022-11-19,371785,Active
6658,3181,46,Salary,2023-03-10,226914,Active
6659,2154,15,Salary,2018-12-01,118764,Active
6660,2070,64,Savings,2021-12-29,122772,Active
6661,729,22,Salary,2018-03-14,338889,Active
6662,2619,29,Current,2022-03-21,289434,Active
6663,4582,14,Current,2017-04-25,23117,Active
6664,1378,107,Savings,2018-06-11,344993,Dormant
6665,910,76,Current,2022-04-13,418197,Active
6666,1281,55,Current,2018-10-05,81308,Dormant
6667,4560,24,Current,2018-06-16,407216,Active
6668,2785,25,Savings,2018-03-25,298619,Active
6669,2595,12,Current,2022-10-23,453495,Closed
6670,825,86,Savings,2020-08-20,88314,Active
6671,3819,103,Salary,2023-11-27,51802,Dormant
6672,545,110,Savings,2018-09-27,370858,Active
6673,5726,17,Savings,2021-12-02,309486,Active
6674,5967,36,Savings,2022-03-18,63897,Active
6675,4092,43,Current,2021-12-31,313788,Active
6676,5035,7,Savings,2021-01-21,157088,Active
6677,3360,20,Salary,2020-04-26,265338,Active
6678,2847,89,Current,2024-01-15,317440,Dormant
6679,1672,62,Salary,2021-10-27,97901,Active
6680,4367,41,Savings,2017-01-06,379122,Dormant
6681,5986,66,Current,2017-02-24,366772,Active
6682,5554,94,Current,2022-08-23,162517,Active
6683,248,25,Savings,2016-11-30,321326,Active
6684,3438,12,Savings,2017-02-18,274575,Active
6685,3090,119,Current,2016-06-30,494926,Active
6686,904,59,Current,2016-04-25,194725,Active
6687,3274,33,Current,2017-12-13,380281,Active
6688,5481,52,Salary,2020-03-19,252754,Active
6689,5142,92,Savings,2020-06-22,456374,Dormant
6690,5906,82,Current,2016-06-19,381844,Active
6691,5342,13,Savings,2019-10-15,166721,Active
6692,1763,72,Current,2020-01-07,287974,Active
6693,35,70,Savings,2023-10-22,381376,Active
6694,606,100,Current,2017-12-12,240037,Dormant
6695,2465,108,Salary,2019-03-25,406134,Active
6696,2311,66,Current,2023-02-09,482310,Active
6697,4483,104,Current,2018-10-11,462202,Active
6698,73,38,Current,2020-06-06,346471,Active
6699,5066,68,Current,2019-03-03,13279,Closed
6700,5240,7,Salary,2018-12-04,380175,Closed
6701,2604,81,Savings,2017-12-18,488855,Active
6702,4218,76,Savings,2018-07-24,344847,Closed
6703,5352,56,Current,2018-07-04,50871,Active
6704,4037,21,Current,2020-10-03,141050,Active
6705,5443,86,Savings,2024-01-02,131584,Active
6706,3624,75,Current,2023-02-01,46965,Active
6707,4531,102,Current,2022-05-24,63663,Active
6708,1069,30,Savings,2023-02-09,376990,Active
6709,3401,108,Savings,2019-04-18,291327,Active
6710,2501,21,Current,2017-10-25,152010,Active
6711,5073,28,Savings,2019-07-19,362809,Active
6712,5861,8,Salary,2018-05-07,349617,Active
6713,453,111,Current,2016-11-06,498275,Active
6714,1231,39,Current,2019-11-04,254974,Closed
6715,5616,51,Savings,2021-12-09,489916,Active
6716,3056,49,Current,2019-02-15,189920,Active
6717,2668,89,Salary,2018-09-30,472612,Dormant
6718,1787,35,Savings,2024-03-02,281947,Active
6719,2143,72,Savings,2023-07-26,443565,Dormant
6720,1357,68,Savings,2019-06-13,245097,Active
6721,4874,16,Savings,2018-02-17,62913,Active
6722,1508,65,Salary,2024-03-11,232831,Dormant
6723,5643,16,Savings,2019-11-16,122881,Active
6724,4501,94,Current,2021-01-05,265245,Active
6725,479,55,Savings,2020-10-14,453380,Dormant
6726,2456,25,Salary,2017-08-22,351287,Active
6727,1260,63,Current,2021-07-14,104724,Active
6728,1310,60,Savings,2020-03-07,379583,Active
6729,3913,98,Current,2022-07-13,319429,Active
6730,5528,8,Savings,2020-02-24,12960,Active
6731,374,92,Salary,2016-09-24,153207,Active
6732,4719,25,Salary,2023-08-11,182284,Closed
6733,3253,50,Savings,2017-07-09,47844,Active
6734,645,92,Current,2021-03-07,26988,Active
6735,4988,44,Salary,2023-09-08,493217,Active
6736,5136,99,Current,2016-11-10,302006,Active
6737,3649,48,Salary,2019-08-04,442922,Active
6738,1054,32,Current,2016-04-26,40289,Closed
6739,1031,118,Salary,2016-08-11,87577,Dormant
6740,3911,22,Salary,2020-08-24,450979,Active
6741,1914,61,Savings,2020-02-25,378968,Active
6742,5166,118,Salary,2019-12-05,92188,Active
6743,1544,119,Savings,2023-06-03,411985,Closed
6744,2311,4,Current,2016-10-13,285033,Active
6745,3553,63,Current,2021-01-26,262781,Active
6746,2607,68,Current,2020-08-15,260434,Active
6747,2865,38,Current,2016-07-11,233606,Active
6748,5931,109,Current,2016-08-27,105739,Active
6749,2546,88,Savings,2021-07-29,109925,Active
6750,5273,27,Salary,2022-11-18,287601,Active
6751,1438,48,Salary,2020-02-07,93413,Active
6752,3790,28,Current,2019-12-23,188427,Active
6753,3714,96,Current,2017-04-23,156163,Closed
6754,3235,116,Current,2022-01-24,216252,Active
6755,4771,99,Savings,2016-06-22,241918,Closed
6756,1229,9,Savings,2022-07-18,306954,Active
6757,2700,67,Salary,2017-03-07,187986,Active
6758,586,55,Savings,2023-07-11,156843,Closed
6759,1828,65,Current,2024-02-20,278938,Active
6760,860,107,Salary,2020-03-22,467426,Active
6761,413,36,Salary,2018-08-12,359354,Dormant
6762,5094,98,Savings,2020-10-17,221068,Dormant
6763,608,65,Current,2023-12-23,420428,Active
6764,3878,63,Current,2023-05-30,172058,Dormant
6765,520,107,Current,2020-05-20,10339,Active
6766,3994,90,Current,2016-08-28,230435,Active
6767,4020,64,Savings,2016-12-27,426973,Active
6768,3360,34,Salary,2017-12-09,31994,Active
6769,446,23,Savings,2021-08-29,176840,Active
6770,5437,54,Salary,2019-11-30,244927,Active
6771,2056,77,Current,2020-05-26,370899,Active
6772,3178,111,Salary,2019-08-07,315772,Active
6773,1070,49,Current,2020-10-03,172199,Dormant
6774,1985,106,Current,2018-09-09,458879,Active
6775,3145,110,Savings,2022-01-20,468730,Active
6776,2376,41,Savings,2019-06-02,327642,Active
6777,5862,50,Salary,2021-05-14,17991,Active
6778,1093,86,Current,2017-10-04,315004,Active
6779,4626,66,Current,2018-09-05,232739,Closed
6780,4161,34,Savings,2018-02-05,377617,Active
6781,4424,76,Savings,2019-12-01,419686,Active
6782,3944,87,Savings,2022-04-10,108315,Active
6783,3621,21,Current,2021-01-09,108855,Active
6784,4514,54,Current,2016-05-01,42865,Closed
6785,3961,89,Salary,2022-04-12,342920,Active
6786,3804,26,Savings,2018-12-01,163315,Active
6787,5217,62,Current,2023-01-26,257784,Active
6788,5497,57,Savings,2020-02-14,134504,Closed
6789,2458,98,Salary,2016-09-08,149544,Active
6790,3771,48,Salary,2016-01-31,494931,Active
6791,2402,110,Savings,2018-08-12,128828,Active
6792,4152,84,Salary,2018-10-22,127104,Active
6793,2488,49,Salary,2021-03-17,235974,Active
6794,1075,64,Current,2019-12-07,485419,Active
6795,5507,62,Salary,2018-08-21,409824,Dormant
6796,5994,61,Salary,2021-09-02,421194,Active
6797,462,32,Salary,2019-09-21,278887,Active
6798,4438,71,Savings,2016-07-05,219162,Dormant
6799,4034,44,Current,2017-10-10,147961,Dormant
6800,3724,65,Savings,2018-09-17,164319,Active
6801,3641,31,Current,2019-05-19,66658,Active
6802,2198,101,Savings,2022-11-30,441979,Dormant
6803,4393,79,Salary,2017-11-08,165061,Active
6804,535,18,Current,2019-06-12,49019,Closed
6805,4122,113,Savings,2022-12-18,230759,Active
6806,2877,46,Salary,2021-04-13,178056,Active
6807,3504,73,Savings,2018-04-18,306958,Dormant
6808,4096,67,Savings,2018-06-16,218685,Active
6809,2818,36,Salary,2017-08-21,104251,Closed
6810,2514,10,Salary,2018-06-14,390796,Active
6811,1618,58,Salary,2016-10-01,114874,Active
6812,374,109,Savings,2018-01-08,238338,Closed
6813,4250,111,Savings,2016-03-08,289451,Active
6814,1015,84,Current,2020-04-23,418046,Active
6815,4650,74,Salary,2019-04-20,65997,Dormant
6816,4126,75,Savings,2019-09-01,84143,Active
6817,390,87,Salary,2021-10-12,369468,Active
6818,5378,37,Current,2016-09-13,265127,Active
6819,5251,21,Savings,2024-03-06,324296,Dormant
6820,3239,81,Current,2022-01-27,395013,Closed
6821,1031,49,Current,2018-01-03,340550,Active
6822,531,84,Current,2018-06-30,91597,Active
6823,4198,1,Savings,2020-01-11,338305,Active
6824,1273,52,Savings,2020-07-12,20807,Active
6825,3034,40,Salary,2016-03-12,391651,Active
6826,3590,56,Savings,2017-01-16,442940,Active
6827,4881,3,Savings,2016-05-06,50381,Dormant
6828,2121,116,Savings,2017-04-28,395604,Closed
6829,4807,119,Salary,2019-01-26,63099,Dormant
6830,4572,53,Savings,2017-07-13,266590,Active
6831,4270,20,Current,2019-09-07,74739,Dormant
6832,1782,33,Savings,2016-02-21,250334,Active
6833,2758,41,Current,2022-09-09,126616,Active
6834,2893,80,Salary,2016-04-04,301266,Active
6835,4860,115,Savings,2016-01-31,348306,Active
6836,1791,116,Current,2022-07-05,7537,Dormant
6837,2478,80,Current,2023-11-02,49590,Closed
6838,246,48,Salary,2019-12-05,26950,Active
6839,2353,42,Savings,2019-02-01,177920,Active
6840,4655,68,Current,2023-09-24,207095,Active
6841,4413,119,Savings,2021-10-05,462924,Active
6842,4281,110,Current,2021-04-27,422297,Dormant
6843,4110,91,Salary,2020-11-24,79335,Active
6844,2261,7,Current,2018-09-21,110332,Active
6845,2708,88,Current,2018-11-25,31880,Active
6846,1805,16,Savings,2022-02-27,466433,Active
6847,3324,66,Salary,2018-08-08,296620,Active
6848,4376,91,Savings,2019-01-21,59782,Closed
6849,5681,65,Current,2021-03-09,37831,Active
6850,1931,102,Current,2019-01-04,438146,Active
6851,5873,1,Current,2016-12-03,351554,Active
6852,4088,115,Savings,2022-10-06,381633,Active
6853,1363,5,Salary,2021-07-21,276440,Dormant
6854,3180,105,Savings,2023-10-29,227053,Active
6855,830,45,Savings,2017-11-20,464644,Active
6856,3988,19,Current,2020-02-10,481679,Active
6857,1015,76,Current,2021-01-14,330834,Active
6858,2634,64,Savings,2018-09-03,49737,Closed
6859,3621,39,Salary,2019-08-26,8829,Active
6860,1366,3,Savings,2021-01-28,123058,Closed
6861,1615,45,Savings,2022-12-13,128677,Closed
6862,899,41,Current,2023-03-06,440529,Dormant
6863,3168,65,Current,2021-07-20,134794,Active
6864,1811,103,Salary,2016-10-15,353347,Active
6865,3199,82,Current,2019-07-23,27605,Active
6866,4806,102,Savings,2022-03-07,389329,Active
6867,3574,28,Current,2017-07-09,382468,Closed
6868,1612,33,Current,2016-11-06,349656,Active
6869,1235,95,Salary,2023-12-27,115193,Dormant
6870,1563,118,Salary,2018-08-11,373810,Active
6871,117,43,Current,2019-08-02,350395,Active
6872,514,112,Savings,2016-02-27,344325,Active
6873,2934,25,Savings,2019-02-23,478713,Active
6874,4038,37,Savings,2019-01-20,368779,Dormant
6875,641,39,Current,2021-10-07,305274,Dormant
6876,1524,48,Current,2021-12-11,415097,Active
6877,5574,86,Savings,2024-02-04,453113,Active
6878,2750,44,Savings,2019-03-15,75731,Active
6879,3152,27,Current,2017-05-16,276204,Dormant
6880,4707,38,Salary,2023-04-09,375693,Active
6881,640,57,Salary,2023-02-22,293091,Active
6882,5486,57,Current,2017-06-11,411874,Active
6883,677,111,Savings,2016-10-11,6284,Active
6884,2398,38,Current,2016-09-29,38056,Active
6885,3203,42,Salary,2021-08-17,417147,Active
6886,1868,73,Current,2020-08-25,231015,Active
6887,1822,1,Salary,2020-07-03,200797,Dormant
6888,2910,24,Salary,2022-03-23,19280,Dormant
6889,2804,100,Current,2023-05-12,491552,Active
6890,5005,30,Salary,2023-05-21,329931,Active
6891,795,77,Current,2022-05-27,174983,Active
6892,3287,78,Savings,2023-02-14,388414,Active
6893,5683,92,Savings,2018-11-16,113940,Active
6894,2826,23,Current,2024-01-25,345002,Active
6895,4580,76,Salary,2023-05-05,124642,Dormant
6896,5647,41,Savings,2023-04-26,314367,Active
6897,3126,56,Current,2022-11-02,311726,Active
6898,2778,50,Salary,2022-11-04,261645,Dormant
6899,968,104,Salary,2018-09-29,350817,Closed
6900,1809,59,Current,2022-05-02,218869,Active
6901,4298,32,Savings,2018-06-21,407643,Active
6902,4593,56,Salary,2022-07-24,397113,Active
6903,2016,18,Savings,2020-01-15,163778,Active
6904,3393,115,Salary,2017-06-02,472309,Active
6905,1007,7,Salary,2017-10-05,127878,Active
6906,4906,114,Savings,2019-05-01,379938,Dormant
6907,4149,49,Salary,2016-09-03,87472,Closed
6908,1539,115,Salary,2016-06-06,2748,Dormant
6909,34,49,Current,2020-10-02,272227,Active
6910,2464,82,Savings,2022-12-02,220724,Active
6911,1244,68,Savings,2023-10-29,411060,Active
6912,2587,110,Savings,2019-01-11,317956,Active
6913,5575,31,Current,2016-01-13,42844,Closed
6914,2929,119,Current,2021-01-04,366866,Active
6915,5446,44,Current,2021-12-11,86801,Active
6916,5017,108,Current,2018-04-08,453636,Active
6917,5681,44,Salary,2023-01-23,40020,Active
6918,1273,120,Salary,2018-07-07,88164,Active
6919,1974,55,Savings,2022-11-08,77375,Active
6920,471,13,Current,2017-01-10,257076,Active
6921,5190,12,Salary,2024-01-08,370177,Dormant
6922,4027,51,Savings,2023-12-16,454461,Dormant
6923,555,97,Salary,2022-09-20,331258,Closed
6924,1320,90,Current,2023-02-04,455055,Dormant
6925,1040,1,Current,2018-01-13,146211,Active
6926,4056,62,Savings,2022-02-15,223571,Active
6927,2487,11,Salary,2020-01-11,285081,Active
6928,2097,58,Current,2016-03-22,240077,Active
6929,4761,113,Salary,2021-11-07,252675,Dormant
6930,5788,44,Salary,2022-10-10,392017,Dormant
6931,2218,106,Savings,2023-10-29,20422,Closed
6932,5893,2,Current,2022-02-28,181334,Active
6933,3886,21,Salary,2017-12-13,470858,Active
6934,677,53,Savings,2017-01-08,52201,Active
6935,2826,80,Savings,2020-05-25,87518,Active
6936,4364,118,Current,2016-03-28,411574,Active
6937,351,78,Savings,2020-08-10,33470,Active
6938,4112,24,Salary,2017-01-18,375947,Active
6939,2,5,Current,2022-03-13,53759,Closed
6940,2695,76,Savings,2019-04-07,215426,Active
6941,687,90,Salary,2023-01-16,124156,Active
6942,2881,73,Salary,2020-08-02,113006,Active
6943,1596,45,Current,2016-07-19,455373,Active
6944,4586,32,Savings,2021-07-21,339419,Active
6945,4508,40,Savings,2023-03-05,418714,Active
6946,682,47,Savings,2021-12-08,4135,Active
6947,4104,73,Salary,2021-07-11,436101,Active
6948,338,58,Savings,2020-09-01,244386,Active
6949,3789,64,Current,2020-11-24,174394,Closed
6950,4436,96,Salary,2018-09-13,52871,Active
6951,5044,1,Savings,2020-04-17,424150,Active
6952,802,51,Savings,2021-07-31,35419,Active
6953,4532,92,Savings,2021-04-22,179454,Closed
6954,2647,31,Savings,2017-07-24,498347,Active
