transaction_id,account_id,transaction_date,transaction_type,channel,amount
17531,1303,2024-02-09,Credit,Card,18723
17532,6258,2024-10-25,Debit,Card,28863
17533,8619,2023-07-31,Credit,NEFT,16649
17534,502,2023-07-16,Debit,UPI,52598
17535,7890,2023-05-15,Debit,Cash,47412
17536,5373,2023-11-13,Credit,Cash,54420
17537,2856,2024-10-20,Credit,Card,48409
17538,3117,2023-11-20,Debit,Card,47507
17539,2640,2023-10-03,Debit,NEFT,41127
17540,3456,2023-04-27,Debit,UPI,56084
17541,1153,2023-07-10,Credit,Card,71032
17542,3955,2024-08-22,Credit,UPI,44002
17543,4347,2024-11-08,Credit,UPI,90127
17544,8937,2023-11-02,Credit,ATM,76101
17545,2164,2024-02-24,Credit,UPI,27732
17546,8931,2024-04-22,Debit,UPI,10619
17547,5761,2023-04-04,Debit,UPI,78655
17548,1578,2023-03-28,Credit,Cash,93362
17549,6119,2023-07-12,Debit,Cash,66409
17550,1563,2023-03-07,Debit,UPI,17881
17551,7707,2024-04-28,Debit,ATM,39636
17552,7241,2023-12-08,Credit,NEFT,62065
17553,8001,2023-11-11,Debit,Card,13346
17554,3692,2024-06-01,Debit,Card,68762
17555,2272,2023-04-08,Credit,IMPS,78294
17556,3037,2024-10-10,Credit,UPI,10339
17557,3768,2023-04-27,Credit,IMPS,71580
17558,5103,2024-07-16,Debit,Card,48424
17559,2431,2024-06-25,Debit,NEFT,30108
17560,931,2023-06-10,Credit,Cash,32339
17561,3567,2023-10-06,Credit,Card,19569
17562,3358,2023-04-18,Debit,Cash,73845
17563,531,2024-12-21,Credit,Cash,566
17564,1141,2024-05-19,Credit,Card,77690
17565,6438,2024-04-08,Debit,IMPS,62147
17566,859,2023-08-19,Debit,IMPS,65823
17567,4874,2023-06-19,Debit,UPI,96941
17568,101,2024-11-18,Debit,NEFT,50814
17569,3916,2023-03-31,Credit,UPI,23064
17570,8131,2023-10-23,Credit,Card,9818
17571,3064,2024-09-23,Credit,UPI,27413
17572,8171,2023-05-23,Credit,NEFT,6348
17573,8794,2023-04-23,Credit,IMPS,10194
17574,6627,2023-08-29,Debit,Cash,65778
17575,1539,2023-05-08,Debit,UPI,36573
17576,5666,2024-10-11,Credit,UPI,65458
17577,3020,2023-11-02,Credit,ATM,74369
17578,6052,2024-10-22,Debit,ATM,50960
17579,5104,2023-10-15,Debit,Card,83491
17580,215,2024-07-04,Credit,UPI,21080
17581,5414,2023-02-10,Credit,IMPS,4969
17582,1531,2024-05-02,Credit,Cash,21924
17583,2990,2024-08-11,Debit,NEFT,56302
17584,1146,2023-12-22,Debit,IMPS,22073
17585,7206,2024-01-11,Debit,NEFT,75066
17586,1133,2023-11-10,Debit,Card,57076
17587,936,2023-08-30,Debit,NEFT,1730
17588,5006,2024-04-08,Credit,ATM,58045
17589,8421,2023-12-16,Debit,Cash,76373
17590,191,2023-09-02,Debit,UPI,67139
17591,4417,2024-06-18,Debit,NEFT,18995
17592,3760,2023-06-09,Credit,NEFT,91923
17593,8847,2023-11-08,Debit,Cash,13848
17594,8026,2023-03-01,Debit,UPI,90892
17595,843,2024-05-01,Credit,Card,17943
17596,1679,2024-09-03,Debit,Card,91792
17597,234,2024-03-03,Debit,IMPS,4314
17598,7492,2023-03-06,Debit,Cash,62552
17599,4223,2023-04-05,Debit,NEFT,44429
17600,544,2024-05-09,Debit,Cash,37924
17601,1737,2023-09-23,Debit,Cash,61290
17602,3002,2023-10-26,Debit,Card,71425
17603,7054,2023-06-04,Credit,NEFT,52410
17604,1454,2023-09-27,Debit,ATM,44664
17605,8499,2023-03-08,Credit,IMPS,20032
17606,4814,2023-09-27,Credit,NEFT,12746
17607,5273,2023-08-28,Credit,UPI,89064
17608,2715,2024-12-07,Credit,Card,58577
17609,4969,2023-10-10,Credit,Card,52707
17610,8144,2024-05-31,Credit,Card,51284
17611,8166,2023-08-19,Debit,IMPS,56593
17612,2322,2023-02-06,Credit,Cash,13014
17613,7780,2023-09-15,Credit,UPI,55160
17614,3860,2023-07-15,Credit,ATM,24782
17615,5456,2024-03-31,Debit,ATM,16925
17616,1328,2024-02-24,Credit,Card,42423
17617,5698,2024-07-29,Debit,Card,48252
17618,7454,2024-07-08,Credit,NEFT,24768
17619,4142,2024-07-23,Credit,UPI,32954
17620,5645,2024-09-23,Credit,NEFT,36796
17621,5770,2023-01-31,Debit,IMPS,64822
17622,2217,2024-07-17,Debit,NEFT,24403
17623,1583,2024-09-30,Credit,NEFT,37333
17624,5092,2023-04-11,Credit,IMPS,32012
17625,2075,2023-03-26,Debit,NEFT,399
17626,6818,2024-07-26,Debit,Cash,35469
17627,4492,2024-06-06,Debit,NEFT,71325
17628,8321,2023-03-31,Debit,Card,84876
17629,5312,2023-09-05,Credit,Cash,20835
17630,6949,2023-08-13,Debit,Card,96608
17631,7911,2024-03-03,Debit,UPI,30092
17632,5298,2023-05-24,Debit,Card,99194
17633,3801,2024-01-17,Credit,ATM,21571
17634,322,2023-07-07,Debit,IMPS,3606
17635,2535,2023-02-20,Credit,NEFT,31762
17636,338,2024-12-03,Debit,Card,19363
17637,4207,2024-12-26,Debit,Cash,37061
17638,2342,2023-10-26,Debit,IMPS,64918
17639,7935,2023-08-18,Credit,Card,99576
17640,3231,2024-11-27,Credit,NEFT,83101
17641,2956,2024-06-22,Debit,NEFT,68864
17642,8925,2023-05-04,Credit,NEFT,25092
17643,35,2024-08-11,Credit,Card,60579
17644,5279,2024-11-02,Credit,ATM,73183
17645,7695,2023-10-30,Debit,ATM,25279
17646,1060,2023-11-10,Credit,ATM,41328
17647,708,2023-09-02,Credit,Card,74618
17648,5301,2024-01-12,Credit,Card,88977
17649,4014,2024-08-27,Debit,NEFT,61036
17650,3332,2023-09-27,Debit,Card,70509
17651,693,2023-09-07,Credit,IMPS,48753
17652,5970,2024-02-02,Debit,Card,97454
17653,5773,2023-06-16,Credit,NEFT,1574
17654,517,2024-09-15,Debit,ATM,9392
17655,5163,2023-07-17,Debit,NEFT,37861
17656,7680,2023-02-22,Debit,IMPS,69976
17657,6041,2023-07-11,Debit,Cash,31474
17658,2102,2024-01-06,Credit,Cash,79631
17659,7068,2023-09-20,Debit,UPI,8472
17660,7128,2023-01-19,Credit,Cash,74876
17661,3031,2023-05-08,Debit,IMPS,77821
17662,2072,2023-10-23,Credit,Card,1545
17663,7094,2024-06-23,Credit,UPI,43329
17664,1426,2024-12-20,Debit,ATM,15148
17665,2505,2023-05-03,Debit,UPI,17797
17666,5225,2024-08-01,Credit,ATM,87287
17667,3888,2023-01-31,Debit,NEFT,73861
17668,1962,2023-09-06,Debit,IMPS,25722
17669,2010,2023-03-07,Credit,Cash,54906
17670,7198,2024-03-16,Credit,Cash,72067
17671,4884,2024-07-25,Debit,ATM,17484
17672,3061,2024-02-25,Credit,NEFT,24240
17673,3955,2023-09-12,Debit,ATM,31047
17674,7404,2024-02-06,Credit,Cash,1615
17675,4401,2023-01-23,Debit,UPI,32146
17676,8571,2024-01-31,Debit,NEFT,33399
17677,704,2024-07-19,Debit,ATM,22053
17678,3472,2023-10-13,Credit,IMPS,10325
17679,4948,2023-08-01,Credit,IMPS,93923
17680,7325,2023-07-14,Debit,Card,55152
17681,8782,2024-01-03,Credit,NEFT,59013
17682,2292,2023-07-05,Credit,ATM,6604
17683,660,2024-11-14,Credit,Card,43331
17684,808,2023-06-22,Credit,Card,73346
17685,1934,2023-03-19,Credit,ATM,92331
17686,8456,2024-04-22,Credit,Cash,18994
17687,3617,2023-06-29,Debit,UPI,72208
17688,76,2024-12-25,Credit,IMPS,74281
17689,3778,2024-10-15,Credit,Card,46229
17690,1295,2024-08-11,Debit,Cash,43720
17691,7602,2024-04-05,Credit,NEFT,32835
17692,6162,2024-04-16,Debit,Cash,51145
17693,147,2023-08-12,Debit,Cash,99563
17694,4678,2023-12-05,Credit,NEFT,24609
17695,2190,2023-05-28,Debit,Cash,92286
17696,2033,2023-12-25,Credit,IMPS,26648
17697,6651,2024-07-09,Credit,UPI,86432
17698,3891,2023-02-02,Credit,Cash,36442
17699,6242,2024-08-30,Credit,Cash,33247
17700,2871,2023-08-06,Credit,NEFT,1938
17701,2557,2024-08-28,Debit,ATM,797
17702,353,2023-01-11,Credit,ATM,42440
17703,3614,2023-08-01,Credit,NEFT,29225
17704,3986,2024-02-15,Credit,Cash,75085
17705,5439,2024-04-20,Credit,Card,61180
17706,5918,2024-11-22,Credit,IMPS,59653
17707,4924,2023-06-08,Debit,NEFT,63020
17708,2181,2024-07-14,Debit,Card,94187
17709,389,2023-07-07,Debit,Cash,4019
17710,7271,2024-01-11,Credit,NEFT,60599
17711,3656,2023-12-19,Debit,UPI,80163
17712,1691,2024-05-03,Credit,NEFT,47652
17713,403,2024-12-23,Credit,IMPS,5622
17714,8121,2024-12-06,Debit,ATM,70953
17715,2591,2024-07-09,Credit,Card,34177
17716,1587,2023-12-08,Debit,Card,54620
17717,3070,2024-04-15,Credit,Cash,38712
17718,8283,2024-08-21,Debit,NEFT,79614
17719,3005,2023-08-10,Debit,NEFT,92240
17720,3426,2023-07-11,Credit,IMPS,7221
17721,4704,2023-04-07,Debit,Cash,40474
17722,4096,2024-09-15,Debit,UPI,86112
17723,7931,2023-07-17,Credit,Cash,26191
17724,5089,2024-03-05,Debit,ATM,23708
17725,7516,2024-08-29,Debit,ATM,30084
17726,3497,2024-06-28,Debit,ATM,17636
17727,3308,2023-01-30,Credit,NEFT,89087
17728,2070,2023-08-13,Debit,NEFT,3808
17729,8765,2024-04-27,Credit,NEFT,22877
17730,1068,2023-05-29,Debit,Cash,83408
17731,3572,2024-02-29,Debit,IMPS,70835
17732,5011,2023-11-29,Debit,UPI,79094
17733,4173,2024-02-09,Credit,Card,98864
17734,5414,2023-06-25,Credit,Cash,19668
17735,1332,2024-05-02,Credit,IMPS,47015
17736,5366,2023-09-29,Debit,NEFT,98309
17737,246,2024-06-08,Credit,Card,32224
17738,3789,2023-03-30,Debit,ATM,74847
17739,5689,2024-08-26,Debit,IMPS,12440
17740,4437,2024-08-30,Debit,NEFT,14936
17741,5443,2023-11-23,Credit,IMPS,92015
17742,7428,2023-11-05,Debit,ATM,72893
17743,3085,2023-12-17,Debit,Cash,6778
17744,2983,2024-11-21,Debit,UPI,96793
17745,6970,2024-06-04,Credit,NEFT,73972
17746,5737,2024-04-11,Debit,ATM,65034
17747,3597,2024-07-02,Debit,Card,37761
17748,7562,2024-12-29,Credit,ATM,63516
17749,7809,2024-06-13,Credit,IMPS,20437
17750,1155,2024-09-08,Debit,ATM,49205
17751,493,2023-06-10,Credit,Card,1744
17752,7333,2024-10-11,Debit,IMPS,49442
17753,2350,2024-11-26,Credit,Card,10943
17754,7359,2023-03-08,Debit,ATM,75380
17755,5755,2024-06-04,Credit,NEFT,768
17756,373,2024-09-12,Credit,NEFT,13424
17757,2030,2024-08-07,Debit,Cash,65260
17758,2205,2023-07-03,Debit,NEFT,96258
17759,2091,2024-03-20,Debit,Card,38497
17760,7385,2024-04-02,Debit,Cash,53249
17761,3868,2023-03-22,Credit,Cash,84731
17762,4216,2024-06-19,Debit,Cash,80827
17763,6170,2023-02-19,Debit,ATM,28992
17764,4282,2023-04-25,Credit,ATM,6615
17765,5639,2024-11-28,Debit,UPI,72365
17766,6628,2024-06-28,Debit,IMPS,41469
17767,3267,2024-07-15,Credit,UPI,34530
17768,8255,2024-03-23,Debit,IMPS,68399
17769,7620,2023-06-06,Credit,NEFT,92248
17770,7504,2024-09-12,Debit,UPI,21844
17771,8344,2023-09-13,Debit,NEFT,89176
17772,7456,2023-01-02,Debit,NEFT,30540
17773,1635,2023-07-10,Debit,Card,73097
17774,7757,2023-03-28,Credit,ATM,23438
17775,2457,2024-06-12,Credit,Cash,15943
17776,5316,2024-08-16,Debit,Card,45483
17777,2430,2023-08-17,Credit,Card,30383
17778,8090,2024-04-14,Debit,ATM,47241
17779,514,2024-12-19,Credit,UPI,97082
17780,2132,2023-05-11,Debit,ATM,75695
17781,1233,2023-05-19,Debit,IMPS,61117
17782,6848,2023-11-13,Credit,ATM,49361
17783,1629,2023-01-09,Credit,NEFT,76441
17784,4562,2024-07-05,Debit,UPI,62050
17785,8763,2023-02-28,Debit,Cash,34975
17786,3912,2024-08-04,Debit,Card,26783
17787,680,2023-07-31,Credit,UPI,43327
17788,827,2024-09-07,Debit,Card,37921
17789,88,2024-08-07,Credit,NEFT,65122
17790,2080,2024-12-05,Credit,Cash,11313
17791,2845,2023-09-22,Credit,ATM,84897
17792,7205,2024-02-08,Credit,Cash,66588
17793,1424,2024-08-23,Debit,ATM,77500
17794,7769,2023-03-06,Debit,IMPS,76565
17795,7478,2024-04-25,Credit,IMPS,73470
17796,6307,2024-12-24,Debit,NEFT,73307
17797,2414,2024-11-21,Debit,Cash,43104
17798,8462,2023-10-04,Debit,ATM,46421
17799,7775,2024-11-28,Debit,Cash,38659
17800,1302,2023-03-21,Debit,NEFT,59342
17801,3180,2024-12-01,Debit,Card,6166
17802,1923,2023-07-09,Debit,UPI,4305
17803,7259,2024-07-05,Debit,Cash,7903
17804,3090,2023-11-12,Debit,NEFT,82669
17805,5630,2024-06-17,Credit,ATM,11851
17806,6715,2023-07-21,Credit,ATM,35273
17807,5362,2024-08-11,Credit,Card,252
17808,4119,2023-12-22,Debit,Cash,7917
17809,1964,2023-11-13,Credit,ATM,67633
17810,3635,2023-12-14,Debit,NEFT,92401
17811,8531,2024-09-10,Credit,UPI,73944
17812,2315,2023-07-12,Debit,ATM,40826
17813,5490,2024-06-11,Debit,ATM,7052
17814,4107,2023-10-27,Debit,IMPS,78735
17815,95,2024-07-20,Credit,Cash,59115
17816,5470,2024-01-18,Debit,IMPS,20676
17817,2068,2024-12-19,Debit,IMPS,72509
17818,688,2023-05-13,Debit,IMPS,71085
17819,2421,2024-08-02,Credit,Cash,24292
17820,806,2023-11-06,Credit,Cash,30969
17821,315,2024-03-26,Debit,NEFT,4904
17822,8559,2023-02-18,Credit,UPI,59183
17823,1890,2024-10-24,Debit,NEFT,25375
17824,1606,2023-09-13,Credit,Cash,11337
17825,5235,2023-08-13,Credit,Cash,66388
17826,7114,2023-07-12,Credit,Card,23886
17827,39,2023-06-15,Credit,NEFT,30539
17828,4813,2023-11-06,Credit,Card,45800
17829,8840,2023-11-25,Credit,ATM,54396
17830,8607,2023-02-05,Debit,IMPS,971
17831,6478,2024-01-19,Credit,UPI,55075
17832,2458,2023-04-22,Debit,ATM,9062
17833,7809,2024-06-20,Debit,UPI,68331
17834,6803,2023-02-05,Debit,UPI,21415
17835,8756,2024-10-18,Debit,ATM,50722
17836,4877,2024-09-01,Debit,ATM,46279
17837,5824,2023-03-09,Credit,UPI,11051
17838,6524,2023-11-10,Debit,NEFT,95450
17839,743,2024-10-09,Debit,Card,36738
17840,8528,2023-12-19,Credit,UPI,49115
17841,7960,2023-06-28,Credit,Card,77341
17842,2453,2023-09-27,Debit,Cash,82013
17843,8163,2023-09-26,Credit,IMPS,34579
17844,4425,2023-06-04,Credit,NEFT,719
17845,8123,2023-05-12,Credit,IMPS,54886
17846,1718,2024-07-08,Credit,IMPS,97642
17847,4826,2024-11-27,Credit,IMPS,23072
17848,7334,2023-04-26,Credit,UPI,19940
17849,3421,2023-01-11,Debit,Cash,45569
17850,3163,2024-05-15,Debit,ATM,52974
17851,5184,2023-02-25,Credit,Card,59827
17852,6033,2024-10-17,Debit,Cash,40219
17853,7480,2024-01-19,Credit,NEFT,75244
17854,1680,2024-01-01,Debit,UPI,9661
17855,50,2023-02-26,Credit,UPI,40672
17856,8217,2024-09-01,Debit,NEFT,38618
17857,4480,2023-09-02,Debit,UPI,19987
17858,8520,2023-06-17,Credit,Cash,65918
17859,1115,2023-10-16,Debit,NEFT,58783
17860,734,2024-04-08,Debit,ATM,41648
17861,8081,2023-05-28,Debit,IMPS,146
17862,2135,2024-09-27,Credit,Card,23775
17863,7546,2024-06-07,Credit,ATM,49495
17864,4341,2024-12-25,Debit,ATM,62454
17865,8069,2024-04-13,Credit,UPI,63930
17866,7667,2024-06-29,Debit,Card,86235
17867,3407,2023-04-12,Credit,IMPS,13048
17868,7758,2024-01-28,Credit,ATM,58854
17869,5104,2024-11-24,Credit,Cash,53496
17870,1653,2023-08-12,Credit,UPI,49109
17871,1450,2023-12-06,Credit,Card,60579
17872,7632,2024-06-16,Debit,Card,37202
17873,8931,2023-04-02,Debit,IMPS,54500
17874,4605,2023-01-31,Credit,ATM,61284
17875,4123,2023-10-13,Debit,Card,1377
17876,960,2023-06-28,Debit,NEFT,55852
17877,6819,2024-12-20,Debit,Cash,27194
17878,2314,2024-05-14,Debit,Card,77889
17879,1487,2023-10-06,Debit,ATM,82617
17880,691,2023-01-03,Debit,IMPS,61194
17881,5414,2024-11-02,Credit,IMPS,78260
17882,5294,2024-07-26,Credit,NEFT,18706
17883,3563,2023-12-13,Debit,NEFT,96687
17884,2932,2024-07-01,Credit,UPI,42470
17885,926,2024-06-22,Credit,Card,35807
17886,293,2024-11-05,Credit,IMPS,55134
17887,3272,2023-06-29,Credit,UPI,40683
17888,8504,2023-12-14,Credit,Card,90480
17889,8296,2023-11-01,Debit,UPI,62451
17890,1089,2024-08-03,Credit,UPI,67066
17891,3677,2023-12-11,Credit,NEFT,6932
17892,3947,2023-10-04,Debit,ATM,32156
17893,5657,2023-06-19,Debit,UPI,76284
17894,1292,2023-05-04,Credit,IMPS,78017
17895,5248,2023-10-12,Debit,ATM,93892
17896,3858,2023-01-19,Debit,ATM,15729
17897,1161,2024-10-11,Credit,ATM,43689
17898,7658,2023-03-28,Debit,Card,19638
17899,4499,2024-08-20,Debit,UPI,31236
17900,8264,2024-09-23,Credit,Card,65433
17901,3778,2023-11-21,Debit,ATM,2423
17902,906,2023-12-11,Credit,Card,90670
17903,3506,2023-09-13,Credit,ATM,24100
17904,3572,2023-11-17,Debit,UPI,71873
17905,1961,2024-02-09,Debit,UPI,84655
17906,7723,2024-12-30,Credit,Cash,28002
17907,6551,2023-09-04,Credit,Cash,67678
17908,2573,2024-09-11,Debit,Cash,92314
17909,907,2024-02-21,Credit,UPI,56470
17910,8148,2024-09-29,Credit,ATM,8389
17911,7371,2024-12-12,Credit,ATM,19675
17912,4311,2023-08-19,Debit,Card,66807
17913,7133,2024-07-02,Debit,ATM,79163
17914,1029,2024-09-13,Credit,UPI,57775
17915,6624,2023-02-07,Debit,ATM,47483
17916,1538,2024-10-08,Debit,UPI,56498
17917,7739,2023-07-01,Debit,Cash,33507
17918,7873,2023-06-18,Credit,Cash,81218
17919,2233,2024-10-05,Credit,Cash,10003
17920,226,2024-07-21,Debit,Cash,10496
17921,626,2024-03-24,Debit,UPI,7002
17922,2700,2023-05-24,Credit,NEFT,15447
17923,6669,2023-07-14,Credit,NEFT,84127
17924,3293,2024-02-26,Debit,Cash,11266
17925,8242,2024-08-19,Debit,ATM,74878
17926,956,2024-01-03,Credit,NEFT,17051
17927,6202,2024-02-08,Debit,ATM,67681
17928,3888,2023-01-25,Debit,Card,86475
17929,659,2023-11-22,Debit,Card,38564
17930,4951,2023-04-19,Debit,IMPS,99540
17931,6624,2023-03-14,Debit,UPI,53747
17932,7957,2024-10-17,Credit,NEFT,65597
17933,4057,2023-11-25,Credit,IMPS,49165
17934,3470,2024-04-21,Debit,Cash,56931
17935,6795,2024-04-06,Credit,ATM,37277
17936,4308,2023-01-12,Debit,UPI,80973
17937,5555,2023-10-24,Debit,NEFT,6734
17938,995,2023-03-17,Credit,ATM,73745
17939,1881,2024-08-08,Debit,IMPS,96149
17940,5699,2024-10-23,Debit,UPI,77654
17941,2727,2023-06-20,Credit,Card,50336
17942,8316,2023-02-12,Credit,Card,593
17943,3766,2024-10-22,Debit,IMPS,77690
17944,1999,2023-04-07,Credit,IMPS,72381
17945,7997,2024-04-26,Credit,Card,35390
17946,8173,2024-09-30,Debit,IMPS,21461
17947,2493,2023-07-05,Credit,UPI,92119
17948,7134,2024-05-20,Debit,Card,79732
17949,4861,2023-03-15,Credit,Card,11466
17950,2329,2023-08-01,Credit,UPI,54398
17951,7475,2023-09-22,Credit,Card,9159
17952,8072,2024-09-16,Credit,NEFT,23247
17953,441,2023-01-30,Debit,UPI,186
17954,1748,2023-09-11,Credit,Cash,18462
17955,5430,2024-05-29,Debit,Card,81820
17956,4912,2024-11-11,Debit,NEFT,78306
17957,3146,2023-04-08,Debit,ATM,46098
17958,452,2024-04-15,Debit,Cash,95290
17959,8167,2023-06-20,Debit,ATM,3737
17960,1964,2024-08-09,Credit,Card,34914
17961,4034,2023-05-02,Credit,IMPS,60460
17962,2875,2024-08-17,Debit,UPI,86907
17963,7843,2024-01-22,Credit,Card,48080
17964,3980,2023-12-27,Debit,Card,15231
17965,5065,2023-11-15,Credit,NEFT,64124
17966,6160,2024-12-22,Debit,Card,80826
17967,2652,2024-12-30,Debit,Cash,49982
17968,7219,2023-09-23,Debit,Cash,82021
17969,1381,2024-01-29,Credit,IMPS,17747
17970,8364,2023-11-19,Credit,Card,68791
17971,1045,2024-08-13,Credit,UPI,46343
17972,7468,2023-10-27,Debit,Cash,32095
17973,2110,2023-01-19,Credit,ATM,51975
17974,8432,2023-03-24,Debit,Cash,34906
17975,2555,2023-11-29,Debit,NEFT,37026
17976,4130,2024-04-06,Credit,ATM,29708
17977,5904,2024-06-27,Credit,UPI,752
17978,364,2023-12-22,Credit,IMPS,75468
17979,8570,2023-12-20,Credit,UPI,13490
17980,2244,2024-07-08,Credit,UPI,52083
17981,8706,2024-07-29,Debit,Card,86684
17982,8287,2024-10-27,Debit,Card,39596
17983,4690,2024-12-03,Debit,NEFT,31503
17984,4622,2023-05-27,Credit,Cash,22143
17985,1466,2023-06-17,Credit,UPI,33618
17986,602,2024-02-01,Debit,ATM,820
17987,3391,2024-12-14,Credit,Cash,8398
17988,4736,2024-12-30,Credit,Cash,84653
17989,4812,2024-10-22,Debit,NEFT,1272
17990,5939,2024-11-11,Debit,NEFT,29578
17991,6264,2023-12-25,Debit,IMPS,9271
17992,4722,2023-09-08,Credit,Cash,62088
17993,8816,2024-12-10,Credit,UPI,26999
17994,6272,2024-10-22,Credit,Cash,26103
17995,7110,2023-06-06,Credit,Cash,40338
17996,4047,2024-05-09,Debit,UPI,3811
17997,4811,2024-02-01,Debit,IMPS,13906
17998,4169,2024-10-07,Credit,Card,52015
17999,3651,2023-08-02,Credit,ATM,30006
18000,3708,2024-09-10,Credit,ATM,23784
18001,3718,2024-03-12,Credit,IMPS,98889
18002,934,2023-01-10,Credit,Card,81677
18003,4518,2023-11-13,Credit,ATM,90125
18004,517,2024-10-05,Credit,UPI,69966
18005,8169,2024-02-24,Debit,ATM,34942
18006,7244,2024-04-09,Debit,NEFT,39151
18007,2372,2024-01-06,Debit,NEFT,85640
18008,463,2023-08-01,Debit,ATM,69411
18009,699,2024-08-21,Debit,UPI,57752
18010,6699,2024-08-05,Credit,Cash,3772
18011,6436,2023-08-12,Credit,ATM,91400
18012,1687,2024-01-06,Debit,IMPS,44680
18013,4344,2023-01-17,Credit,Cash,32046
18014,6,2024-10-23,Debit,Card,47292
18015,2033,2023-10-08,Credit,Cash,16433
18016,2631,2023-06-09,Credit,Card,33425
18017,3261,2024-11-02,Debit,Cash,79072
18018,2207,2024-10-25,Debit,Cash,51582
18019,1209,2024-11-27,Debit,IMPS,47052
18020,8115,2023-04-15,Credit,ATM,91218
18021,7374,2023-07-30,Debit,NEFT,15548
18022,1382,2023-01-07,Credit,NEFT,55512
18023,5262,2023-10-04,Credit,ATM,57847
18024,7823,2024-01-29,Credit,NEFT,36380
18025,1456,2024-11-07,Debit,IMPS,43497
18026,7475,2024-02-03,Credit,Cash,16052
18027,7370,2023-01-17,Credit,Cash,79459
18028,511,2023-12-16,Debit,UPI,46233
18029,6488,2024-01-05,Credit,NEFT,41712
18030,3154,2024-11-11,Debit,NEFT,10552
18031,4374,2023-02-08,Credit,IMPS,31594
18032,4844,2023-12-25,Debit,IMPS,41790
18033,8952,2023-01-31,Debit,IMPS,90976
18034,5813,2023-07-30,Credit,ATM,98073
18035,5904,2024-02-13,Debit,ATM,39181
18036,8412,2024-09-08,Credit,Card,51787
18037,3318,2023-05-14,Credit,ATM,86456
18038,7525,2023-07-09,Credit,UPI,31824
18039,1862,2023-04-23,Debit,Card,76426
18040,8334,2023-07-25,Credit,IMPS,2448
18041,3836,2023-01-02,Credit,NEFT,99709
18042,5196,2023-04-13,Credit,ATM,95625
18043,8863,2024-09-06,Debit,NEFT,89328
18044,8399,2023-07-03,Credit,ATM,29685
18045,3564,2024-06-13,Debit,UPI,94357
18046,7404,2024-08-18,Debit,Cash,38108
18047,82,2024-12-20,Credit,Cash,46671
18048,5433,2023-09-07,Credit,Cash,25755
18049,6937,2024-07-22,Credit,NEFT,49461
18050,4978,2023-07-01,Debit,UPI,71060
18051,4792,2023-08-12,Credit,IMPS,98283
18052,4997,2024-05-29,Debit,Cash,33042
18053,6815,2024-08-04,Debit,NEFT,33192
18054,280,2023-09-23,Debit,Card,44789
18055,8098,2024-11-22,Credit,ATM,21833
18056,7295,2024-05-14,Debit,IMPS,80065
18057,4560,2024-02-03,Debit,ATM,45790
18058,8394,2024-12-29,Debit,NEFT,45451
18059,7858,2023-07-05,Debit,NEFT,43828
18060,7452,2023-05-06,Debit,Card,4967
18061,1725,2024-12-02,Credit,UPI,82202
18062,6502,2024-10-24,Debit,Cash,98319
18063,8894,2023-11-04,Credit,UPI,17070
18064,6644,2023-06-10,Debit,Card,68664
18065,6239,2024-04-25,Debit,NEFT,88015
18066,3485,2023-03-17,Credit,IMPS,92419
18067,2598,2023-03-01,Debit,Card,29851
18068,2619,2024-06-22,Debit,ATM,94619
18069,537,2023-07-09,Credit,Card,86236
18070,869,2024-08-10,Debit,NEFT,42174
18071,2477,2024-05-04,Credit,NEFT,21859
18072,3518,2023-08-16,Credit,NEFT,86868
18073,6279,2024-03-19,Debit,Card,84448
18074,1788,2024-04-03,Credit,UPI,83790
18075,5137,2024-10-31,Credit,ATM,84219
18076,497,2024-12-09,Credit,UPI,41575
18077,1944,2024-08-02,Debit,UPI,47294
18078,2787,2023-12-24,Debit,NEFT,31562
18079,4550,2023-10-20,Debit,IMPS,86377
18080,5556,2024-10-23,Credit,NEFT,75119
18081,4980,2023-12-22,Credit,Cash,57222
18082,7798,2024-03-03,Debit,UPI,64028
18083,1640,2024-01-07,Debit,Cash,27798
18084,381,2024-02-13,Debit,Card,39282
18085,4260,2023-12-12,Debit,ATM,78796
18086,4192,2024-03-18,Debit,UPI,677
18087,6634,2023-06-04,Debit,Cash,15085
18088,1784,2024-01-15,Credit,NEFT,54717
18089,3524,2023-11-16,Debit,IMPS,39261
18090,8908,2024-10-20,Debit,ATM,11967
18091,6366,2023-10-30,Credit,Card,87372
18092,2134,2023-04-22,Debit,Card,31864
18093,8599,2023-08-14,Debit,Cash,84511
18094,358,2023-09-26,Debit,NEFT,48299
18095,6950,2023-02-21,Debit,ATM,79986
18096,5525,2023-06-30,Credit,ATM,36885
18097,8085,2024-03-20,Credit,Cash,73527
18098,1564,2024-06-15,Credit,Card,24723
18099,8874,2024-07-06,Credit,Card,72087
18100,7001,2024-01-28,Credit,Cash,52113
18101,5594,2024-04-09,Credit,NEFT,61983
18102,4018,2023-11-05,Credit,UPI,56170
18103,7116,2023-08-29,Credit,NEFT,8251
18104,6814,2023-04-27,Credit,ATM,2372
18105,425,2024-06-23,Debit,UPI,66543
18106,159,2024-12-12,Debit,NEFT,9718
18107,4440,2023-04-26,Debit,UPI,24795
18108,5184,2024-03-17,Debit,IMPS,75254
18109,3611,2023-03-04,Debit,NEFT,75079
18110,1938,2024-07-15,Debit,Card,66318
18111,4129,2024-02-14,Debit,UPI,33934
18112,1459,2024-07-22,Credit,Cash,1481
